timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 10:19:54.986, 4, 126158, 100, 677.16
2026/07/30 10:19:54.988, 5, 125418, 100, 673.41
2026/07/30 10:19:57.163, 4, 126158, 100, 695.09
2026/07/30 10:19:57.165, 5, 125418, 100, 683.41
2026/07/30 10:19:59.322, 4, 126158, 100, 692.56
2026/07/30 10:19:59.324, 5, 125418, 100, 690.01
2026/07/30 10:20:01.501, 4, 126158, 100, 634.34
2026/07/30 10:20:01.503, 5, 125418, 99, 641.74
2026/07/30 10:20:03.692, 4, 126158, 99, 648.75
2026/07/30 10:20:03.699, 5, 125418, 99, 644.12
2026/07/30 10:20:05.856, 4, 126158, 100, 684.37
2026/07/30 10:20:05.858, 5, 125418, 99, 684.43
2026/07/30 10:20:08.051, 4, 126158, 5, 142.76
2026/07/30 10:20:08.053, 5, 125418, 0, 137.22
2026/07/30 10:20:10.242, 4, 126158, 9, 141.16
2026/07/30 10:20:10.244, 5, 125418, 10, 135.02
2026/07/30 10:20:12.389, 4, 126158, 100, 665.96
2026/07/30 10:20:12.391, 5, 125418, 99, 682.39
2026/07/30 10:20:14.573, 4, 126158, 100, 691.11
2026/07/30 10:20:14.575, 5, 125478, 100, 693.34
2026/07/30 10:20:16.767, 4, 126158, 100, 701.30
2026/07/30 10:20:16.769, 5, 125478, 100, 679.87
2026/07/30 10:20:18.949, 4, 126158, 100, 678.42
2026/07/30 10:20:18.951, 5, 125478, 99, 681.74
2026/07/30 10:20:21.150, 4, 126158, 100, 690.93
2026/07/30 10:20:21.152, 5, 125518, 100, 690.50
2026/07/30 10:20:23.314, 4, 126158, 100, 697.21
2026/07/30 10:20:23.316, 5, 125518, 100, 678.59
2026/07/30 10:20:25.465, 4, 126158, 100, 684.99
2026/07/30 10:20:25.467, 5, 125518, 100, 684.00
2026/07/30 10:20:27.627, 4, 126158, 100, 692.74
2026/07/30 10:20:27.629, 5, 125518, 100, 694.08
2026/07/30 10:20:29.791, 4, 126158, 100, 661.07
2026/07/30 10:20:29.814, 5, 125518, 100, 652.29
2026/07/30 10:20:32.029, 4, 126158, 99, 643.22
2026/07/30 10:20:32.031, 5, 125518, 99, 649.99
2026/07/30 10:20:34.193, 4, 126158, 99, 658.04
2026/07/30 10:20:34.195, 5, 125518, 99, 652.36
2026/07/30 10:20:36.373, 4, 126158, 100, 688.27
2026/07/30 10:20:36.375, 5, 125518, 100, 679.03
2026/07/30 10:20:38.572, 4, 126158, 0, 141.49
2026/07/30 10:20:38.575, 5, 125518, 0, 135.65
2026/07/30 10:20:40.748, 4, 126158, 9, 191.77
2026/07/30 10:20:40.750, 5, 125518, 12, 224.05
2026/07/30 10:20:42.886, 4, 126158, 100, 693.30
2026/07/30 10:20:42.915, 5, 125518, 100, 684.47
2026/07/30 10:20:45.090, 4, 126158, 100, 693.21
2026/07/30 10:20:45.098, 5, 125518, 100, 692.16
2026/07/30 10:20:47.270, 4, 126158, 100, 679.07
2026/07/30 10:20:47.272, 5, 125518, 97, 662.24
2026/07/30 10:20:49.432, 4, 126158, 100, 683.31
2026/07/30 10:20:49.434, 5, 125518, 100, 685.44
2026/07/30 10:20:51.590, 4, 126158, 100, 688.82
2026/07/30 10:20:51.592, 5, 125518, 100, 684.10
2026/07/30 10:20:53.751, 4, 126158, 100, 668.00
2026/07/30 10:20:53.753, 5, 125518, 97, 665.96
2026/07/30 10:20:55.919, 4, 126178, 100, 689.39
2026/07/30 10:20:55.921, 5, 125518, 100, 690.86
2026/07/30 10:20:58.079, 4, 126178, 100, 690.75
2026/07/30 10:20:58.081, 5, 125518, 100, 682.26
2026/07/30 10:21:00.247, 4, 126178, 96, 664.62
