timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:51:20.247, 5, 124118, 100, 688.23
2026/07/30 09:51:22.412, 4, 124158, 99, 699.27
2026/07/30 09:51:22.416, 5, 124118, 99, 693.22
2026/07/30 09:51:24.631, 4, 124158, 100, 688.12
2026/07/30 09:51:24.645, 5, 124118, 100, 692.78
2026/07/30 09:51:26.870, 4, 124158, 100, 693.35
2026/07/30 09:51:26.873, 5, 124118, 100, 692.74
2026/07/30 09:51:29.096, 4, 124158, 100, 685.45
2026/07/30 09:51:29.099, 5, 124118, 99, 695.96
2026/07/30 09:51:31.306, 4, 124158, 100, 692.92
2026/07/30 09:51:31.310, 5, 124118, 100, 687.29
2026/07/30 09:51:33.524, 4, 124158, 100, 690.75
2026/07/30 09:51:33.527, 5, 124118, 100, 688.91
2026/07/30 09:51:35.750, 4, 124158, 99, 647.54
2026/07/30 09:51:35.753, 5, 124118, 100, 670.28
2026/07/30 09:51:37.951, 4, 124158, 99, 656.96
2026/07/30 09:51:37.954, 5, 124118, 99, 656.45
2026/07/30 09:51:40.199, 4, 124158, 0, 142.49
2026/07/30 09:51:40.205, 5, 124118, 0, 137.37
2026/07/30 09:51:42.442, 4, 124158, 73, 351.56
2026/07/30 09:51:42.446, 5, 124118, 69, 334.69
2026/07/30 09:51:44.654, 4, 124158, 100, 693.01
2026/07/30 09:51:44.658, 5, 124118, 100, 687.97
2026/07/30 09:51:46.855, 4, 124158, 100, 678.93
2026/07/30 09:51:46.859, 5, 124118, 100, 679.23
2026/07/30 09:51:49.075, 4, 124158, 100, 669.78
2026/07/30 09:51:49.079, 5, 124118, 100, 654.04
2026/07/30 09:51:51.252, 4, 124158, 100, 687.59
2026/07/30 09:51:51.256, 5, 124118, 100, 689.71
2026/07/30 09:51:53.459, 4, 124158, 100, 685.63
2026/07/30 09:51:53.462, 5, 124118, 100, 689.78
2026/07/30 09:51:55.704, 4, 124158, 97, 678.39
2026/07/30 09:51:55.707, 5, 124118, 97, 662.45
2026/07/30 09:51:57.947, 4, 124158, 100, 687.44
2026/07/30 09:51:57.952, 5, 124118, 100, 686.27
2026/07/30 09:52:00.175, 4, 124158, 100, 679.04
2026/07/30 09:52:00.178, 5, 124118, 100, 687.31
2026/07/30 09:52:02.397, 4, 124158, 97, 664.23
2026/07/30 09:52:02.402, 5, 124118, 97, 646.67
2026/07/30 09:52:04.599, 4, 124158, 100, 688.06
2026/07/30 09:52:04.603, 5, 124118, 100, 689.46
2026/07/30 09:52:06.814, 4, 124158, 99, 645.66
2026/07/30 09:52:06.817, 5, 124118, 99, 644.34
2026/07/30 09:52:09.010, 4, 124158, 99, 669.32
2026/07/30 09:52:09.014, 5, 124118, 99, 650.95
2026/07/30 09:52:11.236, 4, 124158, 0, 142.07
2026/07/30 09:52:11.240, 5, 124118, 0, 136.17
2026/07/30 09:52:13.491, 4, 124158, 100, 391.73
2026/07/30 09:52:13.496, 5, 124118, 91, 367.66
2026/07/30 09:52:15.742, 4, 124158, 100, 695.36
2026/07/30 09:52:15.746, 5, 124118, 100, 682.26
2026/07/30 09:52:17.983, 4, 124238, 100, 684.94
2026/07/30 09:52:17.986, 5, 124118, 100, 684.59
2026/07/30 09:52:20.255, 4, 124238, 100, 677.41
2026/07/30 09:52:20.259, 5, 124118, 100, 662.17
2026/07/30 09:52:22.435, 4, 124238, 100, 698.04
2026/07/30 09:52:22.438, 5, 124118, 100, 689.20
2026/07/30 09:52:24.692, 4, 124238, 100, 680.60
2026/07/30 09:52:24.696, 5, 124118, 100, 686.16
2026/07/30 09:52:26.918, 4, 124238, 100, 673.68
2026/07/30 09:52:26.922, 5, 124118, 100, 661.32
2026/07/30 09:52:29.121, 4, 124238, 100, 687.18
2026/07/30 09:52:29.124, 5, 124118, 100, 688.66
2026/07/30 09:52:31.318, 4, 124238, 100, 683.18
2026/07/30 09:52:31.322, 5, 124118, 100, 686.80
2026/07/30 09:52:33.591, 4, 124238, 100, 664.96
2026/07/30 09:52:33.594, 5, 124118, 100, 654.63
2026/07/30 09:52:35.800, 4, 124238, 100, 690.34
2026/07/30 09:52:35.803, 5, 124118, 100, 689.43
2026/07/30 09:52:37.995, 4, 124238, 98, 622.36
2026/07/30 09:52:37.998, 5, 124118, 99, 621.55
2026/07/30 09:52:40.196, 4, 124238, 99, 684.94
2026/07/30 09:52:40.203, 5, 124118, 97, 665.28
2026/07/30 09:52:42.386, 4, 124238, 0, 141.72
2026/07/30 09:52:42.390, 5, 124118, 0, 135.07
2026/07/30 09:52:44.661, 4, 124238, 100, 597.66
2026/07/30 09:52:44.664, 5, 124118, 100, 569.82
2026/07/30 09:52:46.862, 4, 124238, 100, 691.92
2026/07/30 09:52:46.866, 5, 124118, 100, 691.74
2026/07/30 09:52:49.051, 4, 124238, 100, 682.92
2026/07/30 09:52:49.055, 5, 124118, 100, 675.56
2026/07/30 09:52:51.247, 4, 124238, 100, 680.65
2026/07/30 09:52:51.250, 5, 124118, 100, 695.21
2026/07/30 09:52:53.446, 4, 124238, 100, 691.63
2026/07/30 09:52:53.451, 5, 124118, 100, 686.50
2026/07/30 09:52:55.649, 4, 124238, 100, 684.57
2026/07/30 09:52:55.652, 5, 124118, 100, 676.35
2026/07/30 09:52:57.844, 4, 124238, 100, 694.67
2026/07/30 09:52:57.848, 5, 124118, 100, 666.70
2026/07/30 09:53:00.039, 4, 124238, 100, 695.12
2026/07/30 09:53:00.042, 5, 124118, 100, 694.52
2026/07/30 09:53:02.220, 4, 124238, 100, 681.35
2026/07/30 09:53:02.224, 5, 124118, 100, 685.10
2026/07/30 09:53:04.404, 4, 124238, 100, 668.27
2026/07/30 09:53:04.407, 5, 124118, 96, 654.89
2026/07/30 09:53:06.660, 4, 124238, 100, 686.17
2026/07/30 09:53:06.663, 5, 124118, 100, 690.11
2026/07/30 09:53:08.856, 4, 124238, 99, 612.47
2026/07/30 09:53:08.860, 5, 124118, 99, 605.13
2026/07/30 09:53:11.054, 4, 124238, 99, 666.44
2026/07/30 09:53:11.057, 5, 124118, 99, 672.44
2026/07/30 09:53:13.250, 4, 124238, 0, 141.44
2026/07/30 09:53:13.253, 5, 124118, 2, 134.42
2026/07/30 09:53:15.465, 4, 124238, 100, 557.76
2026/07/30 09:53:15.472, 5, 124118, 100, 571.03
2026/07/30 09:53:17.703, 4, 124238, 100, 689.57
2026/07/30 09:53:17.707, 5, 124118, 100, 688.89
2026/07/30 09:53:19.900, 4, 124238, 100, 690.52
2026/07/30 09:53:19.905, 5, 124118, 100, 687.99
2026/07/30 09:53:22.136, 4, 124238, 100, 694.25
2026/07/30 09:53:22.140, 5, 124118, 100, 672.60
2026/07/30 09:53:24.343, 4, 124238, 100, 694.63
2026/07/30 09:53:24.347, 5, 124118, 100, 686.22
2026/07/30 09:53:26.538, 4, 124238, 100, 688.46
2026/07/30 09:53:26.541, 5, 124118, 100, 682.93
2026/07/30 09:53:28.734, 4, 124238, 100, 680.45
2026/07/30 09:53:28.737, 5, 124118, 100, 663.93
2026/07/30 09:53:30.943, 4, 124238, 100, 689.95
2026/07/30 09:53:30.946, 5, 124118, 100, 685.84
2026/07/30 09:53:33.138, 4, 124238, 100, 682.97
2026/07/30 09:53:33.142, 5, 124118, 100, 677.37
2026/07/30 09:53:35.337, 4, 124238, 100, 664.57
2026/07/30 09:53:35.340, 5, 124118, 96, 660.21
2026/07/30 09:53:37.528, 4, 124238, 100, 690.07
2026/07/30 09:53:37.532, 5, 124118, 100, 689.70
2026/07/30 09:53:39.704, 4, 124238, 98, 615.10
2026/07/30 09:53:39.707, 5, 124118, 99, 611.94
2026/07/30 09:53:41.938, 4, 124238, 99, 671.78
2026/07/30 09:53:41.941, 5, 124118, 99, 676.96
2026/07/30 09:53:44.150, 4, 124238, 0, 141.48
2026/07/30 09:53:44.153, 5, 124118, 6, 134.76
2026/07/30 09:53:46.409, 4, 124238, 100, 601.05
2026/07/30 09:53:46.415, 5, 124118, 100, 615.29
2026/07/30 09:53:48.604, 4, 124238, 100, 690.08
2026/07/30 09:53:48.608, 5, 124118, 100, 687.95
2026/07/30 09:53:50.863, 4, 124238, 100, 686.95
2026/07/30 09:53:50.866, 5, 124118, 100, 686.72
2026/07/30 09:53:53.056, 4, 124238, 100, 690.86
2026/07/30 09:53:53.060, 5, 124118, 100, 682.55
2026/07/30 09:53:55.264, 4, 124238, 100, 691.65
2026/07/30 09:53:55.268, 5, 124118, 100, 687.77
2026/07/30 09:53:57.607, 4, 124238, 100, 693.47
2026/07/30 09:53:57.612, 5, 124118, 100, 689.70
2026/07/30 09:53:59.852, 4, 124238, 99, 701.21
2026/07/30 09:53:59.856, 5, 124118, 100, 661.85
2026/07/30 09:54:02.053, 4, 124238, 100, 690.55
2026/07/30 09:54:02.057, 5, 124118, 100, 690.67
2026/07/30 09:54:04.277, 4, 124238, 100, 690.42
2026/07/30 09:54:04.281, 5, 124118, 100, 685.73
2026/07/30 09:54:06.487, 4, 124238, 100, 686.41
2026/07/30 09:54:06.490, 5, 124118, 100, 676.56
2026/07/30 09:54:08.663, 4, 124238, 100, 697.24
2026/07/30 09:54:08.667, 5, 124118, 100, 690.12
2026/07/30 09:54:10.876, 4, 124238, 99, 579.80
2026/07/30 09:54:10.879, 5, 124118, 99, 589.04
2026/07/30 09:54:13.105, 4, 124238, 99, 635.51
2026/07/30 09:54:13.109, 5, 124118, 97, 624.04
2026/07/30 09:54:15.452, 4, 124238, 2, 141.32
2026/07/30 09:54:15.463, 5, 124118, 13, 133.51
2026/07/30 09:54:17.739, 4, 124238, 100, 396.84
2026/07/30 09:54:17.742, 5, 124118, 100, 394.70
2026/07/30 09:54:19.948, 4, 124238, 100, 689.04
2026/07/30 09:54:19.951, 5, 124118, 100, 693.70
2026/07/30 09:54:22.140, 4, 124238, 100, 687.85
2026/07/30 09:54:22.144, 5, 124118, 100, 686.28
2026/07/30 09:54:24.362, 4, 124238, 100, 676.05
2026/07/30 09:54:24.365, 5, 124118, 100, 652.93
2026/07/30 09:54:26.567, 4, 124238, 100, 688.35
2026/07/30 09:54:26.571, 5, 124118, 100, 685.37
2026/07/30 09:54:28.781, 4, 124238, 99, 614.71
2026/07/30 09:54:28.784, 5, 124118, 98, 632.57
2026/07/30 09:54:31.000, 4, 124238, 99, 677.13
2026/07/30 09:54:31.003, 5, 124118, 99, 674.97
2026/07/30 09:54:33.205, 4, 124238, 0, 140.35
2026/07/30 09:54:33.208, 5, 124118, 1, 133.02
2026/07/30 09:54:35.447, 4, 124238, 0, 142.58
2026/07/30 09:54:35.450, 5, 124118, 0, 134.17
2026/07/30 09:54:37.652, 4, 124238, 91, 319.80
2026/07/30 09:54:37.655, 5, 124118, 100, 356.49
2026/07/30 09:54:39.849, 4, 124238, 100, 694.38
2026/07/30 09:54:39.853, 5, 124118, 100, 697.12
2026/07/30 09:54:42.045, 4, 124238, 100, 682.05
2026/07/30 09:54:42.048, 5, 124118, 100, 684.74
2026/07/30 09:54:44.254, 4, 124238, 96, 665.23
2026/07/30 09:54:44.257, 5, 124118, 97, 665.53
2026/07/30 09:54:46.455, 4, 124238, 100, 696.63
2026/07/30 09:54:46.458, 5, 124118, 100, 688.51
2026/07/30 09:54:48.661, 4, 124238, 100, 685.45
2026/07/30 09:54:48.664, 5, 124118, 100, 690.75
2026/07/30 09:54:50.865, 4, 124238, 96, 656.65
2026/07/30 09:54:50.869, 5, 124118, 97, 655.93
2026/07/30 09:54:53.066, 4, 124238, 100, 701.49
2026/07/30 09:54:53.070, 5, 124118, 100, 685.03
2026/07/30 09:54:55.281, 4, 124238, 100, 679.45
2026/07/30 09:54:55.285, 5, 124118, 100, 682.91
2026/07/30 09:54:57.535, 4, 124238, 96, 673.46
2026/07/30 09:54:57.539, 5, 124118, 97, 654.04
2026/07/30 09:54:59.747, 4, 124238, 100, 692.34
2026/07/30 09:54:59.750, 5, 124118, 100, 686.52
2026/07/30 09:55:01.958, 4, 124238, 99, 628.22
2026/07/30 09:55:01.961, 5, 124118, 99, 648.15
2026/07/30 09:55:04.169, 4, 124238, 99, 663.61
2026/07/30 09:55:04.173, 5, 124118, 99, 666.89
2026/07/30 09:55:06.389, 4, 124238, 0, 140.59
2026/07/30 09:55:06.392, 5, 124118, 0, 132.93
2026/07/30 09:55:08.699, 4, 124238, 0, 139.22
2026/07/30 09:55:08.703, 5, 124118, 0, 131.26
2026/07/30 09:55:11.005, 4, 124238, 0, 138.40
2026/07/30 09:55:11.009, 5, 124118, 0, 130.03
2026/07/30 09:55:13.205, 4, 124238, 100, 451.52
2026/07/30 09:55:13.208, 5, 124118, 100, 421.67
2026/07/30 09:55:15.436, 4, 124238, 100, 692.89
2026/07/30 09:55:15.440, 5, 124118, 100, 687.97
2026/07/30 09:55:17.648, 4, 124238, 100, 679.82
2026/07/30 09:55:17.656, 5, 124118, 100, 683.28
2026/07/30 09:55:19.849, 4, 124238, 100, 688.91
2026/07/30 09:55:19.852, 5, 124118, 100, 672.42
2026/07/30 09:55:22.051, 4, 124238, 100, 691.31
2026/07/30 09:55:22.054, 5, 124118, 100, 692.56
2026/07/30 09:55:24.252, 4, 124238, 100, 688.27
2026/07/30 09:55:24.258, 5, 124118, 100, 695.22
2026/07/30 09:55:26.470, 4, 124238, 100, 686.77
2026/07/30 09:55:26.474, 5, 124118, 97, 656.23
2026/07/30 09:55:28.698, 4, 124238, 100, 686.24
2026/07/30 09:55:28.701, 5, 124118, 100, 692.64
2026/07/30 09:55:30.909, 4, 124238, 100, 684.58
2026/07/30 09:55:30.913, 5, 124118, 100, 686.35
2026/07/30 09:55:33.111, 4, 124238, 97, 683.14
2026/07/30 09:55:33.114, 5, 124118, 97, 660.59
2026/07/30 09:55:35.328, 4, 124238, 100, 696.58
2026/07/30 09:55:35.331, 5, 124118, 100, 684.68
2026/07/30 09:55:37.525, 4, 124238, 99, 627.20
2026/07/30 09:55:37.529, 5, 124118, 99, 607.66
2026/07/30 09:55:39.716, 4, 124238, 99, 676.15
2026/07/30 09:55:39.719, 5, 124118, 99, 672.72
2026/07/30 09:55:41.991, 4, 124238, 0, 140.42
2026/07/30 09:55:42.000, 5, 124118, 0, 132.78
2026/07/30 09:55:44.205, 4, 124238, 100, 449.54
2026/07/30 09:55:44.209, 5, 124118, 100, 445.47
2026/07/30 09:55:46.402, 4, 124238, 100, 687.92
2026/07/30 09:55:46.405, 5, 124118, 100, 692.72
2026/07/30 09:55:48.584, 4, 124238, 100, 678.72
2026/07/30 09:55:48.587, 5, 124118, 100, 684.18
2026/07/30 09:55:50.782, 4, 124238, 100, 678.83
2026/07/30 09:55:50.785, 5, 124118, 100, 658.17
2026/07/30 09:55:52.947, 4, 124238, 100, 691.60
2026/07/30 09:55:52.951, 5, 124118, 100, 685.52
2026/07/30 09:55:55.144, 4, 124238, 100, 681.39
2026/07/30 09:55:55.147, 5, 124118, 100, 685.50
