timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:52:23.830, 7, 139080, 100, 637.27
2026/07/30 09:52:26.027, 6, 139020, 100, 688.59
2026/07/30 09:52:26.031, 7, 139080, 100, 683.78
2026/07/30 09:52:28.243, 6, 139020, 98, 696.92
2026/07/30 09:52:28.247, 7, 139080, 96, 702.58
2026/07/30 09:52:30.459, 6, 139020, 100, 696.23
2026/07/30 09:52:30.462, 7, 139080, 100, 695.21
2026/07/30 09:52:32.628, 6, 139020, 100, 688.81
2026/07/30 09:52:32.631, 7, 139080, 100, 685.00
2026/07/30 09:52:34.828, 6, 139020, 95, 694.76
2026/07/30 09:52:34.832, 7, 139080, 100, 690.71
2026/07/30 09:52:37.023, 6, 139020, 100, 694.16
2026/07/30 09:52:37.027, 7, 139080, 100, 692.91
2026/07/30 09:52:39.221, 6, 139020, 100, 686.83
2026/07/30 09:52:39.224, 7, 139080, 97, 693.33
2026/07/30 09:52:41.440, 6, 139020, 58, 619.19
2026/07/30 09:52:41.444, 7, 139080, 99, 631.88
2026/07/30 09:52:43.741, 6, 139020, 100, 650.12
2026/07/30 09:52:43.744, 7, 139080, 93, 650.76
2026/07/30 09:52:45.917, 6, 139020, 100, 694.51
2026/07/30 09:52:45.921, 7, 139080, 100, 693.01
2026/07/30 09:52:48.118, 6, 139020, 100, 691.55
2026/07/30 09:52:48.122, 7, 139080, 95, 681.60
2026/07/30 09:52:50.314, 6, 139020, 100, 696.80
2026/07/30 09:52:50.320, 7, 139080, 97, 693.11
2026/07/30 09:52:52.480, 6, 139020, 100, 693.06
2026/07/30 09:52:52.483, 7, 139080, 100, 695.41
2026/07/30 09:52:54.669, 6, 139040, 98, 606.92
2026/07/30 09:52:54.673, 7, 139080, 92, 609.30
2026/07/30 09:52:56.885, 6, 139040, 100, 683.83
2026/07/30 09:52:56.889, 7, 139080, 100, 683.48
2026/07/30 09:52:59.095, 6, 139040, 100, 702.12
2026/07/30 09:52:59.098, 7, 139080, 92, 700.15
2026/07/30 09:53:01.283, 6, 139040, 100, 690.12
2026/07/30 09:53:01.286, 7, 139080, 100, 695.15
2026/07/30 09:53:03.479, 6, 139040, 100, 694.14
2026/07/30 09:53:03.483, 7, 139080, 95, 692.11
2026/07/30 09:53:05.679, 6, 139040, 95, 694.42
2026/07/30 09:53:05.683, 7, 139080, 98, 695.70
2026/07/30 09:53:07.909, 6, 139040, 100, 690.88
2026/07/30 09:53:07.912, 7, 139080, 100, 694.42
2026/07/30 09:53:10.130, 6, 139080, 96, 689.73
2026/07/30 09:53:10.133, 7, 139080, 94, 694.26
2026/07/30 09:53:12.410, 6, 139080, 100, 652.94
2026/07/30 09:53:12.414, 7, 139080, 100, 664.40
2026/07/30 09:53:14.692, 6, 139080, 100, 639.50
2026/07/30 09:53:14.698, 7, 139080, 100, 655.23
2026/07/30 09:53:16.917, 6, 139080, 100, 680.93
2026/07/30 09:53:16.920, 7, 139080, 100, 682.38
2026/07/30 09:53:19.201, 6, 139080, 98, 693.33
2026/07/30 09:53:19.205, 7, 139080, 89, 695.98
2026/07/30 09:53:21.402, 6, 139080, 100, 696.04
2026/07/30 09:53:21.405, 7, 139080, 100, 690.76
2026/07/30 09:53:23.589, 6, 139080, 100, 699.70
2026/07/30 09:53:23.592, 7, 139080, 100, 690.78
2026/07/30 09:53:25.794, 6, 139080, 100, 692.16
2026/07/30 09:53:25.797, 7, 139080, 100, 678.25
2026/07/30 09:53:28.082, 6, 139080, 96, 696.65
2026/07/30 09:53:28.085, 7, 139080, 100, 694.51
2026/07/30 09:53:30.281, 6, 139080, 100, 696.93
2026/07/30 09:53:30.285, 7, 139080, 100, 692.04
2026/07/30 09:53:32.460, 6, 139080, 97, 694.05
2026/07/30 09:53:32.464, 7, 139080, 93, 689.57
2026/07/30 09:53:34.662, 6, 139080, 99, 696.51
2026/07/30 09:53:34.666, 7, 139080, 100, 697.07
2026/07/30 09:53:36.870, 6, 139080, 100, 685.38
2026/07/30 09:53:36.873, 7, 139080, 100, 692.60
2026/07/30 09:53:39.069, 6, 139080, 95, 690.84
2026/07/30 09:53:39.073, 7, 139080, 94, 688.48
2026/07/30 09:53:41.262, 6, 139080, 100, 694.77
2026/07/30 09:53:41.265, 7, 139080, 88, 693.22
2026/07/30 09:53:43.511, 6, 139080, 100, 636.02
2026/07/30 09:53:43.520, 7, 139080, 95, 626.41
2026/07/30 09:53:45.815, 6, 139080, 100, 680.33
2026/07/30 09:53:45.819, 7, 139080, 97, 632.31
2026/07/30 09:53:48.020, 6, 139080, 75, 683.11
2026/07/30 09:53:48.023, 7, 139080, 96, 683.97
